Document ID,Document Type,Title,Author Names,Abstract,Publications,Meetings,Distribution Limits,Funding Numbers,Identifiers,Subject Categories,Related Documents,Record URL
19940039099,REPRINT,Instrument and spacecraft faults associated with nuclear radiation in space,"[""Trainos, J. H.""]","A review is given which surveys the variety of faults and failures which have occurred in space due both to the effects of single, energetic nuclear particles, as well as effects due to the accumulated ionizing dose or the fluence of nuclear particles. The review covers a variety of problems with sensors, electronics, instruments and spacecraft from several countries.","[{""volume"":""14"",""submissionId"":19940039099,""issue"":""10"",""issn"":""0273-1177"",""id"":""644ca5f606fb4fb493777e01b995cb16"",""publicationName"":""Life Sciences and Space Research 25 (2) Radiation Biology: Topical Meeting of the COSPAR Interdisciplinary Scientific Commission F of the COSPAR 29th Plenary Meeting, Washington, DC, Aug. 28-Sep. 5, 1"",""publicationDate"":""1994-10-01T00:00:00.0000000+00:00""}]",[],PUBLIC,[],undefined,"[""Spacecraft Design, Testing And Performance""]","[{""id"":19940039019,""title"":""Life Sciences and Space Research 25 (2) Radiation Biology: Topical Meeting of the COSPAR Interdisciplinary Scientific Commission F of the COSPAR 29th Plenary Meeting, Washington, DC, Aug. 28-Sep. 5, 1992""},{""id"":19940039019,""title"":""Life Sciences and Space Research 25 (2) Radiation Biology: Topical Meeting of the COSPAR Interdisciplinary Scientific Commission F of the COSPAR 29th Plenary Meeting, Washington, DC, Aug. 28-Sep. 5, 1992""}]",https://ntrs.nasa.gov/citations/19940039099
20140012041,ABSTRACT,Automated Miniaturized Instrument for Space Biology Applications and the Monitoring of the Astronauts Health Onboard the ISS,"[""Karouia, Fathi"",""Peyvan, Kia"",""Danley, David"",""Ricco, Antonio J."",""Santos, Orlando"",""Pohorille, Andrew""]","Human space travelers experience a unique environment that affects homeostasis and physiologic adaptation. The spacecraft environment subjects the traveler to noise, chemical and microbiological contaminants, increased radiation, and variable gravity forces. As humans prepare for long-duration missions to the International Space Station (ISS) and beyond, effective measures must be developed, verified and implemented to ensure mission success. Limited biomedical quantitative capabilities are currently available onboard the ISS. Therefore, the development of versatile instruments to perform space biological analysis and to monitor astronauts' health is needed. We are developing a fully automated, miniaturized system for measuring gene expression on small spacecraft in order to better understand the influence of the space environment on biological systems. This low-cost, low-power, multi-purpose instrument represents a major scientific and technological advancement by providing data on cellular metabolism and regulation. The current system will support growth of microorganisms, extract and purify the RNA, hybridize it to the array, read the expression levels of a large number of genes by microarray analysis, and transmit the measurements to Earth. The system will help discover how bacteria develop resistance to antibiotics and how pathogenic bacteria sometimes increase their virulence in space, facilitating the development of adequate countermeasures to decrease risks associated with human spaceflight. The current stand-alone technology could be used as an integrated platform onboard the ISS to perform similar genetic analyses on any biological systems from the tree of life. Additionally, with some modification the system could be implemented to perform real-time in-situ microbial monitoring of the ISS environment (air, surface and water samples) and the astronaut's microbiome using 16SrRNA microarray technology. Furthermore, the current system can be enhanced substantially by combining it with other technologies for automated, miniaturized, high-throughput biological measurements, such as fast sequencing, protein identification (proteomics) and metabolite profiling (metabolomics). Thus, the system can be integrated with other biomedical instruments in order to support and enhance telemedicine capability onboard ISS. NASA's mission includes sustained investment in critical research leading to effective countermeasures to minimize the risks associated with human spaceflight, and the use of appropriate technology to sustain space exploration at reasonable cost. Our integrated microarray technology is expected to fulfill these two critical requirements and to enable the scientific community to better understand and monitor the effects of the space environment on microorganisms and on the astronaut, in the process leveraging current capabilities and overcoming present limitations. ","[{""submissionId"":20140012041,""id"":""71eb9d3d92de4239b630e8e3af9ca39c"",""publicationDate"":""2011-10-03T00:00:00.0000000+00:00""}]","[{""country"":""South Africa"",""submissionId"":20140012041,""endDate"":""2011-10-07T00:00:00.0000000+00:00"",""name"":""International Astronautical Congress Meeting"",""location"":""Cape Town"",""id"":""79f1f0d3b4a240439b50b6c6e875a314"",""startDate"":""2011-10-03T00:00:00.0000000+00:00""}]",PUBLIC,"[""NNH06CC03B"",""NNH06CTO3B""]",undefined,"[""Space Sciences (General)"",""Man/System Technology And Life Support""]",[],https://ntrs.nasa.gov/citations/20140012041
20170000272,ABSTRACT,Mind the Gap: Exploring the Underground of the NASA Space Cancer Risk Model,"[""Chappell, L. J."",""Elgart, S. R."",""Milder, C. M."",""Shavers, M. R."",""Semones, E. J."",""Huff, J. L.""]","The REID quantifies the lifetime risk of death from radiation-induced cancer in an exposed astronaut. The NASA Space Cancer Risk (NSCR) 2012 mode incorporates elements from physics, biology, epidemiology, and statistics to generate the REID distribution. The current model quantifies the space radiation environment, radiation quality, and dose-rate effects to estimate a NASA-weighted dose. This weighted dose is mapped to the excess risk of radiation-induced cancer mortality from acute exposures to gamma rays and then transferred to an astronaut population. Finally, the REID is determined by integrating this risk over the individual's lifetime. The calculated upper 95% confidence limit of the REID is used to restrict an astronaut's permissible mission duration (PMD) for a proposed mission. As a statistical quantity characterized by broad, subjective uncertainties, REID estimates for space missions result in wide distributions. Currently, the upper 95% confidence level is over 350% larger than the mean REID value, which can severely limit an astronaut's PMD. The model incorporates inputs from multiple scientific disciplines in the risk estimation process. Physics and particle transport models calculate how radiation moves through space, penetrates spacecraft, and makes its way to the human beings onboard. Epidemiological studies of exposures from atomic bombings, medical treatments, and power plants are used to quantify health risks from acute and chronic low linear energy transfer (LET) ionizing radiation. Biological studies in cellular and animal models using radiation at various LETs and energies inform quality metrics for ions present in space radiation. Statistical methodologies unite these elements, controlling for mathematical and scientific uncertainty and variability. Despite current progress, these research platforms contain knowledge gaps contributing to the large uncertainties still present in the model. The NASA Space Radiation Program Element (SRPE) defines the knowledge gaps that impact our understanding of the cancer risks. These gaps are outlined in NASA's Human Research Roadmap [4], which identifies the research questions and actions recommended for reducing the uncertainty in the current NSCR model and for formulation of future models. The greatest contributors to uncertainty in the current model include radiation quality, dose rate effects, and the transfer of exposure-based risk from other populations to an astronaut population. Future formulations of the risk model may benefit from including other potential sources of uncertainty such as space dosimetry, errors in human epidemiology data, and the impact of microgravity and other spaceflight stressors. Here, we discuss the current capabilities of the NSCR-2012 model and several immediate research needs, highlighting areas expected to have an operational impact on the current model schema. The following subway-style route map outlines the NSCR-2012 model (Green Line), emphasizing the research gaps in the Human Research Roadmap for risk of radiation-induced carcinogenesis (Stops on Dashed Lines). The map diagrams how these research gaps feed specific portions of the model.","[{""submissionId"":20170000272,""id"":""cc32bce53c654c3683a0fb388c1c60c6"",""publicationDate"":""2017-01-23T00:00:00.0000000+00:00""}]","[{""submissionId"":20170000272,""name"":""NASA Johnson Space Center"",""location"":""Houston, TX, United States"",""id"":""5c6dde2bf8d045368f8fa68effeb74ed""},{""country"":""United States"",""submissionId"":20170000272,""endDate"":""2017-01-27T00:00:00.0000000+00:00"",""sponsors"":[{""meta"":{""organization"":{""name"":""NASA Johnson Space Center"",""location"":""Houston, TX, United States""}},""meetingId"":""72937b3b986c44c8808c1c75c5f9cfd6"",""id"":""67993ce5dc094eaf9fefafd4231d284e""}],""name"":""Human Research Program Investigators'' Workshop"",""location"":""Galveston, TX"",""id"":""72937b3b986c44c8808c1c75c5f9cfd6"",""startDate"":""2017-01-23T00:00:00.0000000+00:00""}]",PUBLIC,[],undefined,"[""Aerospace Medicine"",""Life Sciences (General)""]",[],https://ntrs.nasa.gov/citations/20170000272
19920056589,REPRINT,The centrifuge facility - A life sciences research laboratory for Space Station Freedom,"[""Fuller, Charles A."",""Johnson, Catherine C."",""Hargens, Alan R.""]","The paper describes the centrifugal facility that is presently being developed by NASA for studies aboard the Space Station Freedom on the role of gravity, or its absence, at varying intensities for varying periods of time and with multiple model systems. Special attention is given to the design of the centrifuge system, the habitats designed to hold plants and animals, the glovebox system designed for experimental manipulations of the specimens, and the service unit. Studies planned for the facility will include experiments in the following disciplines: cell and developmental biology, plant biology, regulatory physiology, musculoskeletal physiology, behavior and performance, neurosciences, cardiopulmonary physiology, and environmental health and radiation.","[{""volume"":""34"",""submissionId"":19920056589,""issue"":""1, Fe"",""issn"":""0031-9376"",""id"":""bc4ce7f645b94bbfad50cee0b63c0d8d"",""publicationName"":""Physiologist, Supplement"",""publicationDate"":""1991-02-01T00:00:00.0000000+00:00""}]",[],PUBLIC,[],undefined,"[""Ground Support Systems And Facilities (Space)""]",[],https://ntrs.nasa.gov/citations/19920056589
20110001661,ABSTRACT,Biological Based Risk Assessment for Space Exploration,"[""Cucinotta, Francis A.""]","Exposures from galactic cosmic rays (GCR) - made up of high-energy protons and high-energy and charge (HZE) nuclei, and solar particle events (SPEs) - comprised largely of low- to medium-energy protons are the primary health concern for astronauts for long-term space missions. Experimental studies have shown that HZE nuclei produce both qualitative and quantitative differences in biological effects compared to terrestrial radiation, making risk assessments for cancer and degenerative risks, such as central nervous system effects and heart disease, highly uncertain. The goal for space radiation protection at NASA is to be able to reduce the uncertainties in risk assessments for Mars exploration to be small enough to ensure acceptable levels of risks are not exceeded and to adequately assess the efficacy of mitigation measures such as shielding or biological countermeasures. We review the recent BEIR VII and UNSCEAR-2006 models of cancer risks and their uncertainties. These models are shown to have an inherent 2-fold uncertainty as defined by ratio of the 95% percent confidence level to the mean projection, even before radiation quality is considered. In order to overcome the uncertainties in these models, new approaches to risk assessment are warranted. We consider new computational biology approaches to modeling cancer risks. A basic program of research that includes stochastic descriptions of the physics and chemistry of radiation tracks and biochemistry of metabolic pathways, to emerging biological understanding of cellular and tissue modifications leading to cancer is described.","[{""submissionId"":20110001661,""id"":""69648845653e44248b4c6cd57c1e091a"",""publicationDate"":""2011-01-01T00:00:00.0000000+00:00""}]","[{""country"":""United States"",""submissionId"":20110001661,""endDate"":""2011-03-09T00:00:00.0000000+00:00"",""name"":""NCRP Annual Meeting"",""location"":""Washington, DC"",""id"":""70ccbb90260041a6847e94fc68a72387"",""startDate"":""2011-03-07T00:00:00.0000000+00:00""}]",PUBLIC,[],undefined,"[""Aerospace Medicine""]",[],https://ntrs.nasa.gov/citations/20110001661
20030068166,ABSTRACT,Through Microgravity and Towards the Stars: Microgravity and Strategic Research at Marshall's Biological and Physical Space Research Laboratory,"[""Curreri, Peter A.""]","The Microgravity and Strategic research at Marshall s Biological and Physical Space Research Laboratory will be reviewed. The environment in orbit provides a unique opportunity to study Materials Science and Biotechnology in the absence of sedimentation and convection. There are a number of peer-selected investigations that have been selected to fly on the Space Station that have been conceived and are led by Marshall s Biological and Physical Research Laboratory s scientists. In addition to Microgravity research the Station will enable research in ""Strategic"" Research Areas that focus on enabling humans to live, work, and explore the solar system safely. New research in Radiation Protection, Strategic Molecular Biology, and In-Space Fabrication will be introduced.","[{""submissionId"":20030068166,""id"":""5399f968abba4514958c952c2acff177"",""publicationDate"":""2003-01-01T00:00:00.0000000+00:00""}]","[{""country"":""United States"",""submissionId"":20030068166,""endDate"":""2003-08-01T00:00:00.0000000+00:00"",""name"":""Gordon Research Conferences"",""location"":""New London, CT"",""id"":""0e41c780cd7446df9590733d776a71b4"",""startDate"":""2003-07-26T00:00:00.0000000+00:00""}]",PUBLIC,[],undefined,"[""Life Sciences (General)""]",[],https://ntrs.nasa.gov/citations/20030068166
20050217304,ABSTRACT,Computational studies of Ras and PI3K,"[""Ren, Lei"",""Cucinotta, Francis A.""]","Until recently, experimental techniques in molecular cell biology have been the primary means to investigate biological risk upon space radiation. However, computational modeling provides an alternative theoretical approach, which utilizes various computational tools to simulate proteins, nucleotides, and their interactions. In this study, we are focused on using molecular mechanics (MM) and molecular dynamics (MD) to study the mechanism of protein-protein binding and to estimate the binding free energy between proteins. Ras is a key element in a variety of cell processes, and its activation of phosphoinositide 3-kinase (PI3K) is important for survival of transformed cells. Different computational approaches for this particular study are presented to calculate the solvation energies and binding free energies of H-Ras and PI3K. The goal of this study is to establish computational methods to investigate the roles of different proteins played in the cellular responses to space radiation, including modification of protein function through gene mutation, and to support the studies in molecular cell biology and theoretical kinetics models for our risk assessment project.","[{""submissionId"":20050217304,""id"":""9b0f6e02ca384a4f97e968718737ad71"",""publicationDate"":""2004-01-01T00:00:00.0000000+00:00""}]","[{""country"":""United States"",""submissionId"":20050217304,""endDate"":""2004-05-20T00:00:00.0000000+00:00"",""name"":""3rd International Workshop on Space Radiation"",""id"":""ab537210cf0f43fdbb07e32360091f73"",""startDate"":""2004-05-16T00:00:00.0000000+00:00""},{""country"":""United States"",""submissionId"":20050217304,""endDate"":""2004-05-20T00:00:00.0000000+00:00"",""name"":""15th Annual NASA Space Radiation Health Investigator''s Workshop"",""id"":""72cebf4bc8f74077b7c6c36ff09a1b0c"",""startDate"":""2004-05-16T00:00:00.0000000+00:00""}]",PUBLIC,[],undefined,"[""Life Sciences (General)""]",[],https://ntrs.nasa.gov/citations/20050217304
19890066856,REPRINT,A parametric study of space radiation exposures to critical body organs for low earth orbit missions,"[""Atwell, W."",""Beever, E. R."",""Hardy, A. C.""]","It is shown that it is possible to calculate the extent of the exposure to space radiation of a specific body organ. Using a computerized anatomical man model and models of radiation environments and spacecraft shielding, a parametric study was carried out for several Space-Shuttle scenarios. The dose equivalent data for several blood-forming organ locations are presented (for a solar-minimum epoch) as a function of altitude and the shielding material, and the results are compared with the NASA crew exposure limits for these body organs.","[{""submissionId"":19890066856,""issn"":""0273-1177"",""id"":""dcc12506541b49789448ba5fc94ef654"",""publicationName"":""- Radiation Biology, Espoo, Finland, July 18-29, 1988) Advances in Space Research"",""publicationDate"":""1989-01-01T00:00:00.0000000+00:00""}]",[],PUBLIC,[],undefined,"[""Man/System Technology And Life Support""]",[],https://ntrs.nasa.gov/citations/19890066856
20180007524,PRESENTATION,In-space Biomanufacturing Using CO2 with Methylobacterium Extorquens,"[""Caro, Tristan"",""Stankiewiz, Jamie"",""Rahman, Asif"",""Hogan, John A."",""Galazka, Jonathan M.""]","Long duration missions to deep space will require new approaches for supplying astronauts. In-space microbial manufacturing could generate many important compounds (such as nutrients, pharmaceuticals and fuels) but there are significant barriers to deploying reliable bioproduction platforms to space. These include ensuring adequate production and proper purification of the desired product, especially in the unique radiation and microgravity environment. Here we are focused on developing methods and technologies to feed microbial factories using the resources available in space. CO2, found in abundance in spacecraft cabins and the Mars atmosphere, can be sequestered and converted into bioproducts. While autotrophic organisms can use CO2 directly, they are generally slow growing and have less-developed biotechnology toolkits. Therefore we are developing an alternative paradigm in which CO2 is first reduced to more energetic carbon compounds that can support more rapid growth of workhorse biotechnology platforms (E. coli, S. cerevisiae, P. pastoris).Various technologies exist or are being developed to convert CO2. For example, the Sabatier system currently installed on the ISS, reacts CO2 and H2 to generate CH4 and H2O. This methane could be consumed by engineered methanotrophic bacteria. Alternatively, electrochemical systems can convert CO2 into formate (CHO2) which could be consumed by formatotrophic bacteria. In either case, synthetic biology techniques allow these microbes to serve as reprogrammable biofactories capable of producing a vast number or products.","[{""submissionId"":20180007524,""id"":""f7f9497ea2f4491986796ecf53a84b89"",""publicationDate"":""2018-10-31T00:00:00.0000000+00:00""}]","[{""submissionId"":20180007524,""name"":""American Society for Gravitational and Space Research"",""location"":""Bristow, VA, United States"",""id"":""7451b431c9844be9998fc608acaa3ef5""},{""country"":""United States"",""submissionId"":20180007524,""endDate"":""2018-11-03T00:00:00.0000000+00:00"",""sponsors"":[{""meta"":{""organization"":{""name"":""American Society for Gravitational and Space Research"",""location"":""Bristow, VA, United States""}},""meetingId"":""9723896c1b994896b4a8035161117dda"",""id"":""dc913623f4c84f858690320d12643985""}],""name"":""American Society for Gravitational and Space Research (ASGSR) Meeting 2018"",""location"":""Washington, DC"",""id"":""9723896c1b994896b4a8035161117dda"",""startDate"":""2018-10-31T00:00:00.0000000+00:00""}]",PUBLIC,"[""NNA14AB82C""]",undefined,"[""Life Sciences (General)""]",[],https://ntrs.nasa.gov/citations/20180007524
19740006702,CONFERENCE_PAPER,Wallops and its role in depressed metabolism,"[""Holton, E. M.""]","Facilities and organization at the Wallops station are reviewed and some current research work is described that pertains to noise abatement studies as well as some testing phases on V/STOL aircraft. Radiation biology results of various space flights are reviewed and some efforts for the Regulatory Biology Program, involving depressed metabolism aspects of space travel are detailed.","[{""submissionId"":19740006702,""id"":""61ffdc624aff4b90bc768df9ca185644"",""publicationName"":""Regulatory Biol.:  Depressed Metab."",""publicationDate"":""1973-08-01T00:00:00.0000000+00:00""}]",[],PUBLIC,[],undefined,"[""Facilities, Research, And Support""]","[{""id"":19740006700,""title"":""Regulatory Biology: Depressed Metabolic States""},{""id"":19740006700,""title"":""Regulatory Biology: Depressed Metabolic States""}]",https://ntrs.nasa.gov/citations/19740006702
19920055159,REPRINT,Life in space,"[""West, John B.""]","The scope of space life sciences and current research on the physiology of man in space are reviewed by examining Spacelab SLS-1. Milestones of space life sciences are discussed, with emphasis on the Skylab facility, the Space Shuttle program, and the Soviet Mir space station. Attention is given to the topic of the origins of life as it relates to space life sciences. The discovery of amino acids in meteorites and the question of whether the earth was seeded with life from space are discussed. A brief overview of efforts in the search for extraterrestrial intelligence is presented. Consideration is also given to the effects of gravity on cells, the effects of radiation, plant biology, CELSS, and the effects of gravity on humans.","[{""volume"":""72"",""submissionId"":19920055159,""issue"":""5 Ma"",""issn"":""8750-7587"",""id"":""c87ff16ed6414ffba5389df96029053c"",""publicationName"":""Journal of Applied Physiology"",""publicationDate"":""1992-05-01T00:00:00.0000000+00:00""}]",[],PUBLIC,"[""NAG2-616""]",undefined,"[""Life Sciences (General)""]",[],https://ntrs.nasa.gov/citations/19920055159
20040088556,REPRINT,Overview of active methods for shielding spacecraft from energetic space radiation,"[""Townsend, L. W."",""Wilson, J. W.""]","During the 1960's and into the early 1970's, investigations were conducted related to the feasibility of using active radiation shielding methods, such as afforded by electromagnetic fields, as alternatives to passive, bulk material shielding to attenuate space radiations. These active concepts fall into four categories: (1) electrostatic fields; (2) plasma shields; (3) confined magnetic fields; and (4) unconfined magnetic fields. In nearly all of these investigations, consideration was given only to shielding against protons or electrons, or both. During the 1980's and 1990's there were additional studies related to proton shielding and some new studies regarding the efficacy of using active methods to shield from the high energy heavy ion (HZE particle) component of the galactic cosmic ray spectrum. In this overview, each concept category is reviewed and its applicability and limitations for the various types of space radiations are described. Recommendations for future research on this topic are made.","[{""volume"":""17 Suppl 1"",""submissionId"":20040088556,""issn"":""1120-1797"",""id"":""f53935a9bdd34e2194c2b851aeb807b1"",""publicationName"":""Physica medica :  PM : an international journal devoted to the applications of physics to medicine and biology : official journal of the Italian Association of Biomedical Physics (AIFB)"",""publicationDate"":""2001-01-01T00:00:00.0000000+00:00""}]",[],PUBLIC,[],undefined,"[""Aerospace Medicine""]",[],https://ntrs.nasa.gov/citations/20040088556
19700010765,OTHER,Biology,undefined,"Exobiological studies of blood circulation, and radiation and acceleration tolerances in rabbits and mice","[{""submissionId"":19700010765,""id"":""37a7b4c62e8a4076a5abaf089fe865c6"",""publicationName"":""REPT. TO COSPAR, FRENCH SPACE PROGRAM  FEB. 1970"",""publicationDate"":""1970-02-01T00:00:00.0000000+00:00""}]",[],PUBLIC,[],undefined,"[""Biosciences""]","[{},{}]",https://ntrs.nasa.gov/citations/19700010765
20220008713,CONFERENCE_PAPER,Open Science for Life in Space: Data Sharing and Tools for Knowledge Discovery,"[""Ryan T Scott"",""Lovorka Degoricija"",""Lauren M Sanders"",""Danielle K Lopez"",""Samrawit G Gebre"",""Sylvain V Costes""]","The fast-growing array of space biological data, which in the past was simply archived after minimal analysis, holds great potential if it can be reorganized and formatted for Open Science. Organizing the data for such analysis is a challenge because of its diverse nature (molecular, cellular, tissue, whole organism, behavior; tabular, imagery).

Open Science is the concept that the more people have access to scientifically curated data, the more knowledge will be gained. This led NASA to start the development of GeneLab in 2015. GeneLab houses spaceflight and space-analog multi-omics datasets from plant, rodent, small animal, and microbial experiments. The success and knowledge gained from GeneLab led to a new alliance of NASA “Open Science Data Repositories” (OSDR), which include the Ames Life Sciences Data Archive (ALSDA) and the NASA Biological Institutional Scientific Collection (NBISC). Both are adopting the GeneLab data system, so data are more findable, accessible, interoperable, and reusable (FAIR). OSDR systems provide users the ability to upload, download, search, share, analyze, and visualize.

Open Science also needs strong confidence in the data, which is gained through building science communities. With ~400 current members, GeneLab and ALSDA formed Analysis Working Groups (AWGs) to provide feedback on processing pipelines, metadata curation standards (for ‘omics and phenotypic-physiological-behavioral assays), and to collaborate in effectively reusing data. The AWG also led to the development of the Radiation Biology Ontology (RBO), ensuring radiation metadata are efficiently captured, connected, and interoperable. Feedback from the AWG provided design input toward the new single point-of-entry data submission portal for all investigators to submit, curate, and share their research data.

Space biological data is now maximally open access, collected-curated with rich metadata, and formatted for interoperability to enable systems biology, meta-analysis, knowledge graphs, machine learning, modeling, and other reuse approaches. With potential for further federation of OSDR for data mining with traditional biological and medical databases (NIH, NCI, EBI, etc.), a new era for space biology has begun to support the knowledge discovery necessary for Lunar and Martian missions. 
",[],"[{""country"":""US"",""submissionId"":20220008713,""endDate"":""2022-10-19T07:00:00.0000000+00:00"",""sponsors"":[{""meta"":{""organization"":{""name"":""Raditation Research Society""}},""meetingId"":""fd4653437d7e464f8052b5d7eb6c0829"",""id"":""8fb88e2af69a4924b35e8279e962e844""}],""name"":""Radiation Research Society 68th Annual Meeting"",""location"":""Waikoloa, HI"",""id"":""fd4653437d7e464f8052b5d7eb6c0829"",""startDate"":""2022-10-16T07:00:00.0000000+00:00""}]",PUBLIC,"[""719125.06.01.02.01""]",undefined,"[""Documentation And Information Science""]",[],https://ntrs.nasa.gov/citations/20220008713
20040088568,REPRINT,Visual assessment of the radiation distribution in the ISS Lab module: visualization in the human body,"[""Saganti, P. B."",""Zapp, E. N."",""Wilson, J. W."",""Cucinotta, F. A.""]","The US Lab module of the International Space Station (ISS) is a primary working area where the crewmembers are expected to spend majority of their time. Because of the directionality of radiation fields caused by the Earth shadow, trapped radiation pitch angle distribution, and inherent variations in the ISS shielding, a model is needed to account for these local variations in the radiation distribution. We present the calculated radiation dose (rem/yr) values for over 3,000 different points in the working area of the Lab module and estimated radiation dose values for over 25,000 different points in the human body for a given ambient radiation environment. These estimated radiation dose values are presented in a three dimensional animated interactive visualization format. Such interactive animated visualization of the radiation distribution can be generated in near real-time to track changes in the radiation environment during the orbit precession of the ISS.","[{""volume"":""17 Suppl 1"",""submissionId"":20040088568,""issn"":""1120-1797"",""id"":""b3b25146209e4ee4915640bf33094be1"",""publicationName"":""Physica medica :  PM : an international journal devoted to the applications of physics to medicine and biology : official journal of the Italian Association of Biomedical Physics (AIFB)"",""publicationDate"":""2001-01-01T00:00:00.0000000+00:00""}]",[],PUBLIC,[],undefined,"[""Aerospace Medicine""]",[],https://ntrs.nasa.gov/citations/20040088568
20230009147,CONFERENCE_PAPER,Use of Tardigrade Proteins for Enhancing Cellular Stress Tolerance on the Moon,"[""Kylie Lauren Lo-Wen Akiyama"",""Lauren Courtney Liddell"",""Natalie Nicole Ball"",""Andrew Mark Settles"",""Sergio Renan Santa Maria""]","With sights set on returning a human presence to the Moon and plans to explore even farther beyond, it is imperative we understand the impact of deep space radiation, partial gravity, and the lunar surface on biology. The need for countermeasures to protect future astronauts from the unique conditions of space is ever-pressing and an assessment of bioproduction capabilities in space is a crucial step for sustaining long-term missions.

The Lunar Explorer Instrument for space biology Applications (LEIA) aims to investigate the cell’s response to the lunar environment and test strategies for enhancing cellular tolerance on the Moon, utilizing the budding yeast Saccharomyces cerevisiae as a biosensor.

S. cerevisiae serves as an excellent model organism due to its widespread use as an analog for human cells, well-characterized set of genetic tools, and ability to survive desiccation. However, these cells must remain desiccated for up to one year prior to launch and the radiation-sensitive strains designed for LEIA will likely be more vulnerable to desiccation effects. In this work, we introduce tardigrade proteins known for their protective mechanisms into potential LEIA strains to test genetic strategies for improving desiccation and radiation tolerance.

Tardigrades are extremotolerant animals well-known for their ability to survive in harsh environments. Notably, they can survive extreme desiccation and radiation due to the upregulation of intrinsically disordered proteins (IDPs). It has been shown that integration of these tardigrade IDPs, such as cytosolic abundant heat-soluble (CAHS) proteins, into yeast can confer increased desiccation tolerance in synergy with trehalose.

Our ongoing testing and assessment of bioengineered radiation and desiccation tolerance will help us gain insight into optimizing strain design and selection for protecting LEIA’s biological payload as well as genetic engineering strategies for enhancing bioproduction potential for future missions beyond low Earth orbit. ",[],"[{""country"":""US"",""submissionId"":20230009147,""endDate"":""2023-11-18T08:00:00.0000000+00:00"",""sponsors"":[{""organizationId"":""42ca85bbf3b75cad8841938b20f13730"",""meta"":{""organization"":{""name"":""American Society for Gravitational and Space Research"",""location"":""Springfield, Virginia, United States""}},""meetingId"":""969539630d564a7d91e0962406627a0c"",""id"":""ce25486c61e44e43a6c64713288c6882""}],""name"":""Annual Meeting of the American Society for Gravitational and Space Research (ASGSR)"",""location"":""Washington, DC"",""id"":""969539630d564a7d91e0962406627a0c"",""url"":""https://asgsr.org/2023-meeting/"",""startDate"":""2023-11-14T08:00:00.0000000+00:00""}]",PUBLIC,"[""207022.05.02.01.04.01.01""]",undefined,"[""Life Sciences (General)""]",[],https://ntrs.nasa.gov/citations/20230009147
19940039128,REPRINT,Results of time-resolved radiation exposure measurements made during U.S. shuttle missions with a tissue equivalent proportional counter,"[""Golightly, M. J."",""Hardy, A. C."",""Hardy, K.""]","Time resolved exposure measurements inside the crew compartment have been made during recent shuttle missions with the USAF Radiation Monitoring Equipment-III (RME-III), a portable four-channel tissue equivalent proportional counter. Results from the first six missions are presented and discussed. The missions had orbital inclinations ranging from 28 degrees to 57 degrees, and altitudes from 200-600km. Dose equivalent rates ranged from 40-5300 micro Sv/dy. The RME-III measurements are in good agreement with other dosimetry measurements made aboard the vehicle. Measurements indicate that medium- and high- Linear Energy Transfer (LET) particles contribute less than 2% of the particle fluence for all missions, but up to 50% of the dose equivalent, depending on the spacecraft's altitude and orbital inclination. Isa-dose rate contours have been developed from measurements made during the ST-28 mission. The drift rate of the South Atlantic Anomaly (SAA) is estimated to be 0.49 degrees W/yr and 0.12 degrees N/yr. The calculated trapped proton and Galactic Cosmic Radiation (GCR) dose for the STS-28 mission were significantly lower than the measured values.","[{""volume"":""14"",""submissionId"":19940039128,""issue"":""10"",""issn"":""0273-1177"",""id"":""fb700e5de9cf425bbebd361d7710d96c"",""publicationName"":""Life Sciences and Space Research 25 (2) Radiation Biology: Topical Meeting of the COSPAR Interdisciplinary Scientific Commission F of the COSPAR 29th Plenary Meeting, Washington, DC, Aug. 28-Sep. 5, 1"",""publicationDate"":""1994-10-01T00:00:00.0000000+00:00""}]",[],PUBLIC,[],undefined,"[""Space Radiation""]","[{""id"":19940039019,""title"":""Life Sciences and Space Research 25 (2) Radiation Biology: Topical Meeting of the COSPAR Interdisciplinary Scientific Commission F of the COSPAR 29th Plenary Meeting, Washington, DC, Aug. 28-Sep. 5, 1992""},{""id"":19940039019,""title"":""Life Sciences and Space Research 25 (2) Radiation Biology: Topical Meeting of the COSPAR Interdisciplinary Scientific Commission F of the COSPAR 29th Plenary Meeting, Washington, DC, Aug. 28-Sep. 5, 1992""}]",https://ntrs.nasa.gov/citations/19940039128
19630002965,OTHER,Space Research in the Physical Sciences,"[""Clark, John F.""]","Nasa-sponsored space research - geodesy, earth-sun relationships, moon and planets, and astronomy - satellite and space probe data review","[{""volume"":""XII"",""submissionId"":19630002965,""issue"":""5"",""id"":""c43f93cb595e45d889690acd14f747f1"",""publicationName"":""The AIBS Bulletin. Special Space-Biology Issue"",""publicationDate"":""1962-10-01T00:00:00.0000000+00:00""}]",[],PUBLIC,[],undefined,"[""Space Radiation""]",[],https://ntrs.nasa.gov/citations/19630002965
