Document ID,Document Type,Title,Author Names,Abstract,Publications,Meetings,Distribution Limits,Funding Numbers,Identifiers,Subject Categories,Related Documents,Record URL
20100039646,ABSTRACT,Preliminary Results of the Effect of Microgravity on Seated Height,"[""Rajulu, Sudhakar"",""Young, Karen"",""Mesloh, Miranda""]","The new vehicle for future space travel to the International Space Station (ISS) and beyond will be highly dependent on the seat layout. A primary concern with the seat layout design of the new vehicle is the amount of seated height growth that occurs in space; this could cause a major accommodation issue. The design of the seats, seat layout, suit fit, and crew accommodation are all critically affected due to the increase in height that occurs in microgravity. The increase in height due to spinal elongation caused by the absence of gravity could lead to inadequate clearances that would have implications for the ability of crewmembers to return safely or to conduct nominal operations during the mission. This study was designed to reduce the risk of inadequate design of the vehicle, environment, tools, equipment, etc. (SHFE risk 2.3.1.1) and safely return crewmembers to earth from low-earth orbit travel, ISS, and beyond. In order to safely return the crewmembers, the design requirements must anticipate microgravity growth, elongation of the spine, bone and muscle loss, fluid shifts, etc. Thus, this study is to determine the amount of torso growth (spinal elongation) for a seated posture during Shuttle and ISS missions. Crewmembers seated heights were collected before, during, and after spaceflight to quantify the amount of growth that occurred as a result of microgravity. The changes in seated height will provide the designers with a design requirement which allows for change in spinal growth for a seated posture. Preliminary results have shown that , during flight, seated height increases by a range of approximately 2-6 percent compared to pre-launch seated height.","[{""submissionId"":20100039646,""id"":""be4afd19e7114f37a20552e03ec196b5"",""publicationDate"":""2011-01-01T00:00:00.0000000+00:00""}]","[{""country"":""United States"",""submissionId"":20100039646,""endDate"":""2011-04-15T00:00:00.0000000+00:00"",""name"":""International Academy of Astronautics: Humans in Space Symposium"",""location"":""Houston, TX"",""id"":""719e3687f5e64f98944cb2cb015cae46"",""startDate"":""2011-04-11T00:00:00.0000000+00:00""}]",PUBLIC,[],undefined,"[""Aerospace Medicine""]",[],https://ntrs.nasa.gov/citations/20100039646
20030068026,CONTRACTOR_OR_GRANTEE_REPORT,Summary of Research Adaptions of Visceral and Cerebral Resistance Arteries to Simulated Microgravity,"[""Delp, Michael""]","The proposed studies were designed address the effects of simulated microgravity on vascular smooth muscle and endothelial cell function in resistance arteries isolated from visceral tissues (spleen, mesentery and kidneys) and cerebrum. Alterations in vascular function induced by microgravity are particularly relevant to the problems of orthostatic intolerance and reduced exercise capacity experienced by astronauts upon re-entry into the earth's gravitational field. Decrements in contractile function or enhanced vasodilatory responsiveness of peripheral resistance arteries could lead to decreased peripheral resistance and orthostatic hypotension. Alternatively, augmentation of contractile function in cerebral resistance arteries could lead to increased cerebral vascular resistance and diminished perfusion of the brain. The Specific Aims and hypotheses were proposed in this grant. Following each of the Specific Aims, progress toward addressing that specific aim is presented. With the exception of Specific Aim VI (see aim for details), all aims have been experimentally addressed as proposed. The final six months of the granting period will be used for manuscript preparation; manuscripts in preparation will contain results from Specific Aims I-IV. Results from Specific Aims V and VI have been published.","[{""submissionId"":20030068026,""id"":""df94e3cc04834512b236e8aa3913271f"",""publicationDate"":""2003-01-01T00:00:00.0000000+00:00""}]",[],PUBLIC,"[""NAG2-1340""]",undefined,"[""Aerospace Medicine""]",[],https://ntrs.nasa.gov/citations/20030068026
19920056543,REPRINT,Neuromuscular aspects in development of exercise countermeasures,"[""Convertino, Victor A.""]","The paper reviews data obtained at the Human Life Sciences Research Program at the Kennedy Space Center on the structural and functional characteristics of the human muscle and on the effects of simulated microgravity (head-down bed rest) and exercise on the muscle. It is shown that prolonged exposure to microgravity induced ultrastructural abnormalities and the atrophy of muscle and impaired muscle functioning (especially upon return to terrestrial gravity) and that ground-based models can be effectively used to study these changes. Results indicate that the incorporation of resistive exercise with a strong emphasis on the use of eccentric muscle action, in addition to concentric action, may provide a very effective countermeasure against muscle atrophy and dysfunction caused by long-duration exposures to microgravity.","[{""volume"":""34"",""submissionId"":19920056543,""issue"":""1, Fe"",""issn"":""0031-9376"",""id"":""7255da1dcba44a5090ece2e4a4a167ee"",""publicationName"":""Physiologist, Supplement"",""publicationDate"":""1991-02-01T00:00:00.0000000+00:00""}]",[],PUBLIC,[],undefined,"[""Aerospace Medicine""]",[],https://ntrs.nasa.gov/citations/19920056543
20200001305,POSTER,"Temporal Changes in Astronauts’ Muscle and Cardiorespiratory Physiology Pre-, In-, and Post-Spaceflight","[""Downs, M. E."",""Ade, C."",""Barstow, T.J."",""Ryder, J."",""Martin, D."",""Abercromby, A. F."",""Smith, S. M."",""Norcross, J."",""Goetchius, E."",""Feiveson, A.""]","NASA’s vision for future exploration missions depends on the ability to protect astronauts’ health and safety for performance of Extravehicular Activity (EVA), and to allow astronauts to safely egress from vehicles in a variety of landing scenarios (e.g. water landing upon return to Earth and undefined planetary/lunar landings). Prolonged exposure to spaceflight results in diminished tolerance to prolonged physical activity, decreased cardiac and sensorimotor function, and loss of bone mineral density, muscle mass, and muscle strength. For over 50 years exercise has been the primary countermeasure against these physiologic decrements during spaceflight, and while the resulting protection is adequate for ISS missions (i.e., Soyuz landing, microgravity EVAs), there is little information regarding time-course changes in muscle and aerobic performance. As spaceflight progresses towards longer exploration missions and vehicles with less robust exercise capabilities compared to ISS, countermeasures will need to be combined and optimized to protect crew health and performance across all organ systems over the course of exploration missions up to 3 years in duration. This will require a more detailed understanding of the dynamic effects of spaceflight on human performance. Thus, the focus of this study is quantifying decrements in physical performance over different mission durations, and to provide detailed information on the physiological rational for “why” and “when” observed changes in performance occur. The research proposed will temporally profile changes in astronauts’ cardiorespiratory fitness, muscle mass, strength, and endurance over spaceflight missions of 2 months, 6 months, and up to 1 year in duration. Additionally, an extrapolation model will provide predictions for changes associated with exploration missions 2-3 years in duration. To accomplish these objectives astronauts will be asked to participate in pre, in, post-flight measurement of muscle performance, muscle size, cardiorespiratory fitness and submaximal performance capabilities, as well as non-invasive assessment of cerebral and muscle oxygenation and perfusion (Table 1). Additionally, ambulatory and in-flight exercise, nutrition, and sleep will be monitored using a variety of commercial technologies and in-flight assessment tools. Significance: Our detailed testing protocol will provide valuable information for describing how and when spaceflight-induced muscle and aerobic based adaptations occur over the course of spaceflight missions up to and beyond 1 year. This information will be vital in the assessment as to whether humans can be physically ready for deep space exploration such as Mars missions with current technology, or if additional mitigation strategies are necessary.

","[{""submissionId"":20200001305,""id"":""003fff55f03e4dc1bfb1fc678e710562"",""publicationDate"":""2020-01-27T00:00:00.0000000+00:00""}]","[{""country"":""United States"",""submissionId"":20200001305,""endDate"":""2020-01-30T00:00:00.0000000+00:00"",""sponsors"":[{""organizationId"":""0bba4b66c88d4f6b9af09a68495f6606"",""meta"":{""organization"":{""name"":""NASA Headquarters"",""location"":""Washington, DC, United States""}},""meetingId"":""03f479f8ebba40ceb90ae6f5160a42e2"",""id"":""2837144fc84649709cb5c6ff607c3216""}],""name"":""HRP IWS 2020"",""location"":""Galveston, TX"",""id"":""03f479f8ebba40ceb90ae6f5160a42e2"",""startDate"":""2020-01-27T00:00:00.0000000+00:00""}]",PUBLIC,"[""NNJ15HK11B""]",undefined,"[""Life Sciences (General)""]",[],https://ntrs.nasa.gov/citations/20200001305
20040112364,REPRINT,Simulated microgravity upregulates an endothelial vasoconstrictor prostaglandin,"[""Sangha, D. S."",""Han, S."",""Purdy, R. E.""]","Endothelial nitric oxide contributes to the vascular hyporesponsiveness to norepinephrine (NE) observed in carotid arteries from rats exposed to simulated microgravity. The goal of the present study was to determine whether a cyclooxygenase product of arachidonic acid also influences vascular responsiveness in this setting. Microgravity was simulated in rats by hindlimb unweighting (HU). After 20 days of HU, carotid arteries were isolated from control and HU-treated rats, and vascular rings were mounted in tissue baths for the measurement of isometric contraction. Two cyclooxygenase inhibitors, indomethacin and ibuprofen, and the selective thromboxane A(2) prostanoid-receptor antagonist, SQ-29548, had no effect on the contraction to NE in control vessels but markedly reduced contraction to NE in HU vessels. When the endothelium was removed, indomethacin no longer had any effect on the NE-induced contraction in HU vessels. In endothelium-intact vessels in the presence of indomethacin, the addition of the nitric oxide synthase inhibitor, N(G)-L-nitro-arginine methyl ester, to the medium bathing HU vessels increased the contraction to NE to the level of that of the control vessels. These results indicate that HU treatment induced two endothelial changes in carotid artery that opposed each other. Nitric oxide activity was increased and was responsible for the vascular hyporesponsiveness to NE. The activity of a vasoconstrictor prostaglandin was also increased, and attenuated the vasodilating effect of nitric oxide.","[{""volume"":""91"",""submissionId"":20040112364,""issue"":""2"",""issn"":""8750-7587"",""id"":""43d552c1f9b648a09950fa778572d4c7"",""publicationName"":""Journal of applied physiology (Bethesda, Md. :  1985)"",""publicationDate"":""2001-08-01T00:00:00.0000000+00:00""}]",[],PUBLIC,"[""5-F31 HL-09725-03""]",undefined,"[""Aerospace Medicine""]",[],https://ntrs.nasa.gov/citations/20040112364
20040112322,REPRINT,Effect of short-term microgravity and long-term hindlimb unloading on rat cardiac mass and function,"[""Ray, C. A."",""Vasques, M."",""Miller, T. A."",""Wilkerson, M. K."",""Delp, M. D.""]","The purpose of this study was to test the hypothesis that exposure to short-term microgravity or long-term hindlimb unloading induces cardiac atrophy in male Sprague-Dawley rats. For the microgravity study, rats were subdivided into four groups: preflight (PF, n = 12); flight (Fl, n = 7); flight cage simulation (Sim, n = 6), and vivarium control (Viv, n = 7). Animals in the Fl group were exposed to 7 days of microgravity during the Spacelab 3 mission. Animals in the hindlimb-unloading study were subdivided into three groups: control (Con, n = 20), 7-day hindlimb-unloaded (7HU, n = 10), and 28-day hindlimb-unloaded (28HU, n = 19). Heart mass was unchanged in adult animals exposed to 7 days of actual microgravity (PF 1.33 +/- 0.03 g; Fl 1.32 +/- 0.02 g; Sim 1.28 +/- 0.04 g; Viv 1.35 +/- 0.04 g). Similarly, heart mass was unaltered with hindlimb unloading (Con 1.40 +/- 0.04 g; 7HU 1.35 +/- 0.06 g; 28HU 1.42 +/- 0.03 g). Hindlimb unloading also had no effect on the peak rate of rise in left ventricular pressure, an estimate of myocardial contractility (Con 8,055 +/- 385 mmHg/s; 28HU 8,545 +/- 755 mmHg/s). These data suggest that cardiac atrophy does not occur after short-term exposure to microgravity and that neither short- nor long-term simulated microgravity alters cardiac mass or function.","[{""volume"":""91"",""submissionId"":20040112322,""issue"":""3"",""issn"":""8750-7587"",""id"":""a6247264d2344a5485741814412dfcda"",""publicationName"":""Journal of applied physiology (Bethesda, Md. :  1985)"",""publicationDate"":""2001-09-01T00:00:00.0000000+00:00""}]",[],PUBLIC,"[""HL-58503""]",undefined,"[""Aerospace Medicine""]",[],https://ntrs.nasa.gov/citations/20040112322
20100003459,OTHER,Human Research Program Human Health Countermeasures Element Bone and Muscle Risk Standing Review Panel (SRP),"[""Glowacki, Julie"",""Gregor, Robert""]","The Bone and Muscle Risk Standing Review Panel (SRP) met at the NASA Johnson Space Center (JSC) on October 4-6, 2009 to discuss the areas of current and future research targeted by the Human Health Countermeasures (HHC) Element of the Human Research Program (HRP). Using evidence-based knowledge as a background for identified risks to astronaut health and performance, NASA had identified gaps in knowledge to address those risks. Ongoing and proposed tasks were presented to address the gaps. The charge to the Bone and Muscle Risk SRP was to review the gaps, evaluate whether the tasks addressed these gaps and to make recommendations to NASA s HRP Science Management Office regarding the Panel's review. The Bone and Muscle Risk SRP consisted of scientists who are experts in muscle, bone, or both and could evaluate the existing evidence with sufficient knowledge of the potential effects of long duration exposure to microgravity. More important, although expertise in basic science is important, the SRP was requested to evaluate the practicality of the proposed efforts in light of the realistic demands placed on the HRP. In short, all tasks presented in the Integrated Research Plan (IRP) should address specific questions related to the challenges faced by the astronauts as a result of prolonged exposure to microgravity. All tasks proposed to fill the gaps in knowledge should provide applied, translational data necessary to answer the specific questions. Several presentations were made to the SRP during the site visit and the SRP spent sufficient time to address the panel charge, either as a group or in separate sessions for the Bone and Muscle Risk subgroups. The SRP made a final debriefing to the HRP Program Scientist, Dr. John B. Charles, on October 6, 2009. Taking the evidence and identified risks as givens, the SRP concluded that 1) integration of information should lead to a more comprehensive approach to identifying the gaps, 2) not all tasks addressed the gaps as stated in the IRP, 3) better access should be given to the SRP to existing data to include in its review, and 4) there were some missing gaps and tasks. As a result the SRP recommended 1) combining certain gaps, which in some cases were addressed with identical tasks, 2) additional gaps and tasks to address some of the gaps, 3) deleting some gaps and tasks to better focus the efforts of NASA s HRP in prioritizing their efforts, and 4) prioritizing gaps to address significant issues needing resolution in the short term while maintaining an awareness of long-term goals. The SRP commended the efforts by the HHC Element to integrate knowledge gaps and design tasks to address the higher order questions. This integration did not apply to the Bone and Muscle Risk alone, but the musculoskeletal system as its functions integrate with issues in","[{""submissionId"":20100003459,""id"":""194763d2022d49048e8e66e9fa56e078"",""publicationDate"":""2009-11-01T00:00:00.0000000+00:00""}]",[],PUBLIC,[],undefined,"[""Aerospace Medicine""]",[],https://ntrs.nasa.gov/citations/20100003459
19880025231,REPRINT,Physiological comparison of rat muscle in body suspension and weightlessness,"[""Musacchia, X. J."",""Steffen, J. M."",""Fell, R. D."",""Dombrovski, J.""]","Hind limb unloading is achieved with whole body suspension (WBS) and with tail suspension (TS). Comparable levels of muscle mass loss and decreases in protein levels result during one to three weeks of exposure to microgravity (microG), WBS, and TS. Losses are most apparent in soleus (S), intermediate in gastrocnemius (G) and least in extensor digigorum longus (EDL). Comparison of S and EDL type I and II fiber changes (numbers and area) after seven days of microG flight and WBS showed, in S, an increase in Type I and Type II fiber density and a decrease in area. Except for a decrease in Type I fiber density in EDL, all other parameters remained comparable. The general conclusions were that the S under microG and WBS responds in a similar manner. The EDL, for the most part, shows little change under both conditions.","[{""volume"":""30"",""submissionId"":19880025231,""issn"":""0031-9376"",""id"":""ea33055b7d774280b33d33388f7ed8e4"",""publicationName"":""Physiologist, Supplement"",""publicationDate"":""1987-02-01T00:00:00.0000000+00:00""}]",[],PUBLIC,"[""NAG2-386""]",undefined,"[""Life Sciences (General)""]",[],https://ntrs.nasa.gov/citations/19880025231
20160012467,PRESENTATION,Microgravity-Induced Physiological Fluid Redistribution: Computational Analysis to Assess Influence of Physiological Parameters,"[""Myers, J. G."",""Eke, Chika"",""Werner, C."",""Nelson, E. S."",""Mulugeta, L."",""Feola, A."",""Raykin, J."",""Samuels, B."",""Ethier, C. R.""]","Space flight impacts human physiology in many ways, the most immediate being the marked cephalad (headward) shift of fluid upon introduction into the microgravity environment. This physiological response to microgravity points to the redistribution of blood and interstitial fluid as a major factor in the loss of venous tone and reduction in heart muscle efficiency which impact astronaut performance. In addition, researchers have hypothesized that a reduction in astronaut visual acuity, part of the Visual Impairment and Intracranial Pressure (VIIP) syndrome, is associated with this redistribution of fluid. VIIP arises within several months of beginning space flight and includes a variety of ophthalmic changes including posterior globe flattening, distension of the optic nerve sheath, and kinking of the optic nerve. We utilize a suite of lumped parameter models to simulate microgravity-induced fluid redistribution in the cardiovascular, central nervous and ocular systems to provide initial and boundary data to a 3D finite element simulation of ocular biomechanics in VIIP. Specifically, the lumped parameter cardiovascular model acts as the primary means of establishing how microgravity, and the associated lack of hydrostatic gradient, impacts fluid redistribution. The cardiovascular model consists of 16 compartments, including three cerebrospinal fluid (CSF) compartments, three cranial blood compartments, and 10 thoracic and lower limb blood compartments. To assess the models capability to address variations in physiological parameters, we completed a formal uncertainty and sensitivity analysis that evaluated the relative importance of 42 input parameters required in the model on relative compartment flows and compartment pressures. Utilizing the model in a pulsatile flow configuration, the sensitivity analysis identified the ten parameters that most influenced each compartment pressure. Generally, each compartment responded appropriately to parameter variations associated with itself and adjacent compartments. However, several unexpected interactions between components, such as between the choroid plexus and the lower capillaries, were found, and are due to simplifications in the formulation of the model. The analysis illustrates that highly influential parameters and those that have unique influences within the model formulation must be tightly controlled for successful model application.","[{""submissionId"":20160012467,""id"":""e95ae48698a24359998a6e5c647cc3bb"",""publicationDate"":""2016-02-08T00:00:00.0000000+00:00""}]","[{""submissionId"":20160012467,""name"":""NASA Johnson Space Center"",""location"":""Houston, TX, United States"",""id"":""942510450978467e8859a4cddae51639""},{""country"":""United States"",""submissionId"":20160012467,""endDate"":""2016-02-11T00:00:00.0000000+00:00"",""sponsors"":[{""organizationId"":""5e263e09d52345b492a05638c1dcf696"",""meta"":{""organization"":{""name"":""NASA Johnson Space Center"",""location"":""Houston, TX, United States""}},""meetingId"":""933e4fe9186646b79ef19d6bc4c96ed2"",""id"":""e0403f3423534deeb35736c49d4533f8""},{""meta"":{""organization"":{""name"":""National Space Biomedical Research Inst. (NSBRI)"",""location"":""Houston, TX, United States""}},""meetingId"":""933e4fe9186646b79ef19d6bc4c96ed2"",""id"":""728b599020164c619187b8558ee7c84f""}],""name"":""2016 NASA Human Research Program Investigators'' Workshop (HRP IWS 2016)"",""location"":""Galveston, TX"",""id"":""933e4fe9186646b79ef19d6bc4c96ed2"",""startDate"":""2016-02-08T00:00:00.0000000+00:00""}]",PUBLIC,"[""WBS 516724.01.02.10"",""NNC14CA02C"",""NNJ11HE31A""]",undefined,"[""Aerospace Medicine""]",[],https://ntrs.nasa.gov/citations/20160012467
20220009987,POSTER,The Effects of Spaceflight and Microgravity Exposure on Female Astronaut Health and Performance ,"[""Nicole Christine Strock"",""Eric Rivas"",""Karina J Marshall-bowman""]","Over the past half century, our understanding of the physiological effects of space exploration and microgravity exposure have improved immensely. Microgravity causes incredible changes to the human body that increase risk of injury upon return to Earth and lunar/planetary egress scenarios. This is due to deconditioning of the cardiovascular and skeletal muscle systems that reduce aerobic capacity and muscular strength. With upcoming exploration class missions, such as NASA’s Artemis lunar exploration program which aims to send the first female astronaut to the lunar surface by 2030, as well as a long-term goal of Martian exploration, maintaining astronaut health during extended-duration space flight is critical for achieving mission objectives. However, our understanding of these physiological implications due to microgravity are based primarily on flight studies of male astronauts and 1g bedrest analog study participants, with few investigations focusing specifically on females. Innate physiologic differences in endocrine signaling and reproductive function impact sex-dependent responses to various health conditions, treatments, and environmental factors in nearly every system in the body. Therefore, to assume comparable alterations in females in response to microgravity exposure may be inappropriate and consequentially, could lead to lasting impacts on female astronaut health and impact mission success. Moreover, differences in sex hormones may also influence the regulation of cardiovascular control during egress activity after space flight-induced deconditioning and blood volume loss (i.e., risk for orthostatic intolerance). Other potential physiological systems and factors related to musculoskeletal health and aerobic capacity that warrant investigation with respect to microgravity include endocrine/reproductive function, vascular control, bone mineral density/microarchitecture, and soft-tissue health. The purpose of this investigation is two-fold: 1) to summarize the data available from space flight and simulated bedrest analog exposures to begin addressing these gaps in knowledge regarding impacts to female astronaut health, and 2) to describe differences in demographic health characteristics, injury prevalence, and aerobic capacity and muscular strength in NASA female and male astronauts. Female astronauts make up 50% of Artemis-specific astronaut corps and the extent to which microgravity exposure impacts female cardiovascular and musculoskeletal health, and whether these alterations are consistent with their male counterparts, is inconclusive. With the growing inclusion of female astronauts in the NASA space program and the increased duration of missions beyond low Earth orbit, a greater understanding of the sex-specific adaptation to space travel will help determine the development of appropriate countermeasures for minimizing risk and maintaining health of all astronauts.",[],"[{""country"":""US"",""submissionId"":20220009987,""endDate"":""2023-03-11T06:00:00.0000000+00:00"",""sponsors"":[{""organizationId"":""71fb4af96d4a59b5a0a2084db7b4ce35"",""meta"":{""organization"":{""name"":""American Institute of Aeronautics and Astronautics"",""location"":""Reston, Virginia, United States""}},""meetingId"":""8bea26d86d2b45218df3902cbed21ba9"",""id"":""e9994f0a663042908a4f3a521313218c""},{""organizationId"":""8af3236884f245a5bac7fc9648e4475a"",""meta"":{""organization"":{""name"":""Prognostics and Health Management Society"",""location"":""Nashville, TN""}},""meetingId"":""8bea26d86d2b45218df3902cbed21ba9"",""id"":""c638216919064075b403e5379e599d02""}],""name"":""IEEE Aerospace Conference"",""location"":""Big Sky, Montana"",""id"":""8bea26d86d2b45218df3902cbed21ba9"",""url"":""https://aeroconf.org/"",""startDate"":""2023-03-04T06:00:00.0000000+00:00""}]",PUBLIC,"[""NNJ15HK11B""]",undefined,"[""Aerospace Medicine"",""Life Sciences (General)""]",[],https://ntrs.nasa.gov/citations/20220009987
20190033190,PRESENTATION,Circulating miRNA Signature Predicts Health Risks Associated with Radiation and Microgravity,"[""Beheshti, Afshin""]","The many known health risks currently associated with space travel include increased risk of cardiovascular disease, cancer, central nervous system related diseases, muscle degeneration, and changes with host-gut microbiome interactions that can have profound impact with these and other health risks. The majority of the risk from space travel stem of the two components of the space environment which are microgravity and radiation. From our earlier work (Beheshti et al, PLOS One, 2018), we predicted that there is a systemic component of the host that causes general increased health risks due to spaceflight driven by a circulating microRNA (miRNA) signature consisting of 13 miRNAs that directly regulates both p53 and TGF1. MiRNAs are small non-coding RNA molecules with a negative and post-transcriptional regulation on gene expression) are increasingly recognized as major systemic regulators of responses to stressors, including microgravity, oxidative stress, and DNA damage. In addition, due to the size and stability of miRNAs, it is known that miRNAs can circulate throughout the body and have been found in the majority of the bodily fluids including blood, urine, saliva, and tears. Here, we start to dissect the actual impact of this miRNA signature on both the radiation and microgravity components and prove that this miRNA signature actually exists in the circulation of a host. To achieve this, we obtained multiple tissues including, serum, liver, and spleen and utilizing droplet digital PCR (ddPCR), we start to show how this circulating miRNA signature impacts which component of the spaceflight. The tissue was obtained from experiments performed on C57BL/6 male mice (N=10 for each condition) that were hindlimb unloaded (HU) to simulated microgravity, irradiated with 2Gy gamma (IR), HU plus IR, and control mice under normal conditions. It was shown that these miRNAs were present in the serum as predicted by the in silico prediction from our earlier predictions. The HU vs Controls show significant increases of the predicted miRNAs in the serum for more than half of the miRNA signature, with remaining miRNAs increasing comparing to the controls close to statistical significance. IR vs control mice showed increases for the miRNAs, but not has pronounced as the HU conditions. Finally, the combination of the HU+IR vs controls showed increases for the majority of the miRNA signature. The data indicates that the miRNA signature originally predicted through in silico methods is mainly associated with the microgravity component and is circulating throughout the host resulting in a systemic impact of the miRNAs on the host. These miRNAs are shown in the literature to potentially increase health risks associated with several diseases. In addition, we have begun testing the potential of utilizing antagonists to this miRNA signature to act as a potential countermeasure to mitigate radiation impact on the organism. This work demonstrates for the first time the potential of a minimally invasive novel biomarker and countermeasure that can be used to mitigate both radiation and microgravity effects. ","[{""submissionId"":20190033190,""id"":""0975de4fe4c8475ab977e79b0d12657c"",""publicationDate"":""2019-11-20T00:00:00.0000000+00:00""}]","[{""submissionId"":20190033190,""name"":""American Society for Gravitational and Space Research (ASGSR)"",""location"":""Springfield, VA, United States"",""id"":""05cb6fbc28e549a582451c6d3a929631""},{""country"":""United States"",""submissionId"":20190033190,""endDate"":""2019-11-23T00:00:00.0000000+00:00"",""sponsors"":[{""meta"":{""organization"":{""name"":""American Society for Gravitational and Space Research (ASGSR)"",""location"":""Springfield, VA, United States""}},""meetingId"":""7af0e2e1568848e5960784a2d94ac294"",""id"":""9a9059482d09491fbd4b875b2190bc50""}],""name"":""Annual Meeting of the American Society for Gravitational and Space Research"",""location"":""Denver, CO"",""id"":""7af0e2e1568848e5960784a2d94ac294"",""startDate"":""2019-11-20T00:00:00.0000000+00:00""}]",PUBLIC,"[""NNA14AB82C""]",undefined,"[""Aerospace Medicine""]",[],https://ntrs.nasa.gov/citations/20190033190
19960053141,CONFERENCE_PAPER,Microgravity Flight - Accommodating Non-Human Primates,"[""Dalton, Bonnie P."",""Searby, Nancy"",""Ostrach, Louis""]","Spacelab Life Sciences-3 (SLS-3) was scheduled to be the first United States man-tended microgravity flight containing Rhesus monkeys. The goal of this flight as in the five untended Russian COSMOS Bion flights and an earlier American Biosatellite flight, was to understand the biomedical and biological effects of a microgravity environment using the non-human primate as human surrogate. The SLS-3/Rhesus Project and COSMOS Primate-BIOS flights all utilized the rhesus monkey Macaca mulatta. The ultimate objective of all flights with an animal surrogate has been to evaluate and understand biological mechanisms at both the system and cellular level, thus enabling rational effective countermeasures for future long duration human activity under microgravity conditions and enabling technical application to correction of common human physiological problems within earth's gravity, e.g., muscle strength and reloading, osteoporosis, immune deficiency diseases. Hardware developed for the SLS-3/Rhesus Project was the result of a joint effort with the French Centre National d'Etudes Spatiales (CNES) and the United States National Aeronautics and Space Administration (NASA) extending over the last decade. The flight hardware design and development required implementation of sufficient automation to insure flight crew and animal bio-isolation and maintenance with minimal impact to crew activities. A variety of hardware of varying functional capabilities was developed to support the scientific objectives of the original 22 combined French and American experiments, along with 5 Russian co-investigations, including musculoskeletal, metabolic, and behavioral studies. Unique elements of the Rhesus Research Facility (RRF) included separation of waste for daily delivery of urine and fecal samples for metabolic studies and a psychomotor test system for behavioral studies along with monitored food measurement. As in untended flights, telemetry measurements would allow monitoring of thermoregulation, muscular, and cardiac responses to weightlessness. In contrast, the five completed Cosmos/Bion flights, lacked the metabolic samples and behavioral task monitoring, but did facilitate studies of the neurovestibular system during several of the flights. The RRF accommodated two adult 8-11 kg rhesus monkeys, while the Russian experiments and hardware were configured for a younger animal in the 44 kg range. Both the American and Russian hardware maintained a controlled environmental system, specifically temperature, humidity, a timed lighting cycle, and had means for providing food and fluids to the animal(s). Crew availability during a Shuttle mission was to be an optimal condition for retrieval and refrigeration of the animal urine samples along with a manual calcein injection which could lead to greater understanding of bone calcium incorporation. A special portable bioisolation glove box was under development to support this aspect of the experiment profile along with the capability of any contingency human intervention. As a result of recent U.S./Russian negotiations, funding for Space Station, and a series of other events, the SLS-3 mission was cancelled and applicable Rhesus Project experiments incorporated into the Russian Bion 11 and 12 missions. A presentation of the RRF and COSMOS/Bion rhesus hardware is presented along with current plans for the hardware.","[{""submissionId"":19960053141,""issn"":""0148-7191"",""id"":""91e68bd0a1ee487eb1a626ef3553c139"",""publicationDate"":""1994-01-01T00:00:00.0000000+00:00""}]","[{""country"":""German Democratic Republic"",""submissionId"":19960053141,""endDate"":""1994-06-23T00:00:00.0000000+00:00"",""name"":""Europeon Symposium on Space Environmental Control Systems"",""location"":""Friedrichshafen"",""id"":""1813c609cdee4572bf726450d7276e69"",""startDate"":""1994-06-20T00:00:00.0000000+00:00""},{""country"":""German Democratic Republic"",""submissionId"":19960053141,""endDate"":""1994-06-23T00:00:00.0000000+00:00"",""name"":""International Conference on Environmental Systems"",""location"":""Friedrichshafen"",""id"":""552146a6e10549598b6c6aa46638509b"",""startDate"":""1994-06-20T00:00:00.0000000+00:00""}]",PUBLIC,[],undefined,"[""Life Sciences (General)""]",[],https://ntrs.nasa.gov/citations/19960053141
